student_id,Overall_GPA,Internal_Marks,Attendance_Pct,Attendance_Level,Course_Load,Faculty_Interaction,Courses_Enrolled,Pass_Rate,Academic_Result,Student_Segment,Dropout_Risk,Dropout_Risk_Score,GPA_Tier
S17279,2.0,50.0,100.0,High (>75%),10.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17280,1.0,25.0,66.67,Medium (50-75%),11.0,3.0,3.0,1.0,Fail,High Achievers,High Risk,1.0,Failing (0-1)
S17281,1.0,25.0,50.0,Medium (50-75%),17.0,6.0,6.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S17282,2.5,62.5,66.67,Medium (50-75%),27.0,6.0,6.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S17283,3.0,75.0,66.67,Medium (50-75%),12.0,4.0,4.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S17284,2.6666666666666665,66.67,75.0,High (>75%),17.0,5.0,5.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17285,1.0,25.0,50.0,Medium (50-75%),16.0,4.0,4.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S17286,1.5,37.5,66.67,,9.0,3.0,3.0,1.0,Fail,High Achievers,Low Risk,0.0036,Pass (1-2)
S17287,2.0,50.0,66.67,Medium (50-75%),14.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17288,2.4285714285714284,60.71,50.0,Medium (50-75%),2.0,1.0,1.0,0.8571428571428571,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17289,2.5,62.5,100.0,High (>75%),31.0,8.0,8.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S17290,1.0,25.0,66.67,Medium (50-75%),5.0,1.0,1.0,0.6666666666666666,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S17291,2.6666666666666665,66.67,100.0,High (>75%),10.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17292,2.3333333333333335,58.33,80.0,High (>75%),16.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17293,0.0,0.0,50.0,Medium (50-75%),20.0,6.0,6.0,0.0,Fail,At-Risk Students,High Risk,1.0,
S17294,3.0,75.0,100.0,High (>75%),9.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S17295,2.2,55.0,33.33,Low (<50%),18.0,6.0,6.0,0.8,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S17296,2.0,50.0,100.0,High (>75%),27.0,6.0,6.0,0.5,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17297,2.4285714285714284,60.71,33.33,Low (<50%),21.0,6.0,6.0,1.0,Pass,Average Performers,High Risk,1.0,Good (2-3)
S17298,3.0,75.0,100.0,High (>75%),10.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S17299,2.3333333333333335,58.33,100.0,High (>75%),6.0,2.0,2.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17300,3.0,75.0,66.67,Medium (50-75%),17.0,4.0,4.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S17301,2.0,50.0,66.67,Medium (50-75%),13.0,4.0,,0.75,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17302,0.6666666666666666,16.67,66.67,Medium (50-75%),7.0,3.0,3.0,0.6666666666666666,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S17303,2.0,50.0,66.67,,22.0,6.0,6.0,0.8571428571428571,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17304,1.0,25.0,33.33,Low (<50%),6.0,2.0,2.0,1.0,Fail,Struggling Students,High Risk,1.0,Failing (0-1)
S17305,2.5,62.5,100.0,High (>75%),18.0,5.0,5.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S17306,2.0,50.0,100.0,High (>75%),24.0,5.0,6.0,0.5,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17307,2.0,50.0,66.67,Medium (50-75%),9.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17308,3.0,75.0,0.0,Low (<50%),13.0,4.0,4.0,1.0,Distinction,Struggling Students,High Risk,1.0,Good (2-3)
S17309,2.8,70.0,75.0,High (>75%),9.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17310,1.5,37.5,100.0,High (>75%),6.0,2.0,2.0,0.6666666666666666,Fail,At-Risk Students,Low Risk,0.0081,Pass (1-2)
S17311,2.0,50.0,33.33,Low (<50%),7.0,3.0,3.0,1.0,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S17312,2.3333333333333335,58.33,100.0,High (>75%),14.0,5.0,5.0,0.8333333333333334,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17313,1.8333333333333333,45.83,75.0,High (>75%),12.0,4.0,4.0,0.8333333333333334,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17314,1.75,43.75,100.0,High (>75%),14.0,5.0,5.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17315,1.0,25.0,100.0,High (>75%),7.0,2.0,2.0,0.4,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S17316,2.0,50.0,100.0,High (>75%),10.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17317,4.0,100.0,0.0,Low (<50%),15.0,4.0,4.0,1.0,Distinction,Struggling Students,High Risk,1.0,Excellent (3-4)
S17318,1.875,46.88,33.33,Low (<50%),14.0,4.0,4.0,0.625,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S17319,1.5,37.5,66.67,Medium (50-75%),32.0,8.0,8.0,1.0,Fail,Average Performers,Low Risk,0.0035,Pass (1-2)
S17320,2.6666666666666665,66.67,66.67,Medium (50-75%),15.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17321,1.0,25.0,75.0,High (>75%),15.0,5.0,5.0,1.0,Fail,Average Performers,High Risk,1.0,Failing (0-1)
S17322,1.75,43.75,100.0,High (>75%),10.0,2.0,2.0,0.75,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17323,2.0,50.0,33.33,Low (<50%),19.0,6.0,6.0,0.5,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S17324,3.0,75.0,100.0,High (>75%),19.0,6.0,6.0,1.0,Distinction,Average Performers,Low Risk,0.0,Good (2-3)
S17325,3.0,75.0,33.33,Low (<50%),3.0,1.0,1.0,1.0,Distinction,Struggling Students,High Risk,1.0,Good (2-3)
S17326,3.0,75.0,100.0,High (>75%),5.0,2.0,2.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S17327,2.0,50.0,60.0,Medium (50-75%),25.0,6.0,7.0,1.0,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17328,1.2,30.0,50.0,Medium (50-75%),16.0,6.0,6.0,0.8,Fail,Struggling Students,High Risk,1.0,Pass (1-2)
S17329,1.7142857142857142,42.86,100.0,High (>75%),16.0,5.0,5.0,0.7142857142857143,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17330,2.3333333333333335,58.33,100.0,High (>75%),28.0,7.0,7.0,0.6666666666666666,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S17331,3.0,75.0,80.0,High (>75%),20.0,6.0,6.0,1.0,Distinction,Average Performers,Low Risk,0.0,Good (2-3)
S17332,1.4,35.0,50.0,Medium (50-75%),10.0,4.0,4.0,0.8,Fail,Struggling Students,High Risk,0.9975,Pass (1-2)
S17333,1.6666666666666667,41.67,100.0,High (>75%),8.0,2.0,2.0,0.6666666666666666,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17334,0.8,20.0,33.33,Low (<50%),11.0,3.0,3.0,0.4,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S17335,4.0,100.0,66.67,Medium (50-75%),27.0,7.0,7.0,1.0,Distinction,Average Performers,Low Risk,0.0,Excellent (3-4)
S17336,2.0,50.0,100.0,High (>75%),18.0,6.0,6.0,1.0,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17337,2.0,50.0,100.0,High (>75%),27.0,7.0,7.0,0.8571428571428571,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17338,1.6,40.0,0.0,Low (<50%),14.0,3.0,3.0,0.8,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S17339,1.8,45.0,0.0,Low (<50%),13.0,4.0,,0.8,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S17340,1.0,25.0,66.67,Medium (50-75%),17.0,6.0,6.0,1.0,Fail,Average Performers,High Risk,1.0,Failing (0-1)
S17341,2.5,62.5,75.0,High (>75%),3.0,1.0,1.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17342,1.6666666666666667,41.67,66.67,,2.0,1.0,1.0,0.6666666666666666,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17343,2.0,50.0,0.0,Low (<50%),17.0,4.0,4.0,0.8571428571428571,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S17344,1.6,40.0,50.0,Medium (50-75%),7.0,3.0,3.0,0.8,Pass,Struggling Students,Low Risk,0.0003,Pass (1-2)
S17345,2.0,50.0,85.71,High (>75%),21.0,4.0,4.0,1.0,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17346,2.1666666666666665,54.17,0.0,Low (<50%),9.0,2.0,2.0,1.0,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S17347,2.8,70.0,50.0,Medium (50-75%),24.0,7.0,7.0,0.8,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S17348,2.3333333333333335,58.33,50.0,Medium (50-75%),9.0,2.0,2.0,0.6666666666666666,Pass,Struggling Students,Low Risk,0.0,Good (2-3)
S17349,1.75,43.75,66.67,Medium (50-75%),12.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17350,2.0,50.0,60.0,Medium (50-75%),29.0,6.0,6.0,0.75,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17351,3.5,87.5,66.67,Medium (50-75%),10.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S17352,0.75,18.75,66.67,Medium (50-75%),13.0,3.0,3.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S17353,2.4285714285714284,60.71,0.0,Low (<50%),29.0,11.0,11.0,0.7142857142857143,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S17354,2.6666666666666665,66.67,25.0,Low (<50%),13.0,4.0,4.0,1.0,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S17355,0.5,12.5,80.0,High (>75%),22.0,6.0,6.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S17356,2.5,62.5,66.67,,9.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17357,1.75,43.75,50.0,Medium (50-75%),11.0,4.0,4.0,0.6666666666666666,Pass,Struggling Students,Low Risk,0.0001,Pass (1-2)
S17358,2.4,60.0,100.0,High (>75%),10.0,4.0,4.0,0.8,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17359,2.0,50.0,100.0,High (>75%),9.0,2.0,2.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17360,1.5,37.5,100.0,High (>75%),12.0,3.0,3.0,1.0,Fail,High Achievers,Low Risk,0.0101,Pass (1-2)
S17361,4.0,100.0,50.0,Medium (50-75%),14.0,4.0,4.0,1.0,Distinction,High Achievers,Low Risk,0.001,Excellent (3-4)
S17362,3.5,87.5,40.0,Low (<50%),11.0,4.0,4.0,1.0,Distinction,High Achievers,High Risk,1.0,Excellent (3-4)
S17363,4.0,100.0,0.0,Low (<50%),12.0,3.0,3.0,1.0,Distinction,Struggling Students,High Risk,1.0,Excellent (3-4)
S17364,3.0,75.0,75.0,High (>75%),12.0,4.0,4.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S17365,1.5,37.5,66.67,,27.0,6.0,7.0,0.75,Fail,Average Performers,Low Risk,0.0075,Pass (1-2)
S17366,2.5,62.5,25.0,Low (<50%),9.0,4.0,4.0,1.0,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S17367,2.25,56.25,33.33,Low (<50%),5.0,1.0,1.0,0.75,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S17368,2.0,50.0,100.0,High (>75%),18.0,4.0,4.0,1.0,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17369,2.0,50.0,100.0,High (>75%),26.0,6.0,6.0,0.5,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17370,2.1666666666666665,54.17,50.0,Medium (50-75%),21.0,6.0,6.0,0.8333333333333334,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S17371,1.6,40.0,60.0,Medium (50-75%),23.0,6.0,6.0,1.0,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17372,1.2,30.0,66.67,Medium (50-75%),7.0,2.0,2.0,0.6,Fail,At-Risk Students,High Risk,1.0,Pass (1-2)
S17373,2.75,68.75,50.0,Medium (50-75%),9.0,2.0,2.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17374,0.6666666666666666,16.67,50.0,Medium (50-75%),22.0,7.0,7.0,0.3333333333333333,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S17375,2.3333333333333335,58.33,100.0,High (>75%),24.0,6.0,6.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S17376,3.0,75.0,100.0,High (>75%),6.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S17377,1.6,40.0,75.0,High (>75%),14.0,4.0,4.0,0.8,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17378,2.0,50.0,50.0,Medium (50-75%),13.0,4.0,,1.0,Pass,Struggling Students,Low Risk,0.0001,Pass (1-2)
S17379,1.0,25.0,75.0,High (>75%),9.0,4.0,4.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S17380,2.25,56.25,0.0,Low (<50%),28.0,7.0,7.0,0.75,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S17381,2.5,62.5,100.0,High (>75%),9.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17382,4.0,100.0,60.0,Medium (50-75%),6.0,2.0,2.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S17383,1.0,25.0,50.0,Medium (50-75%),5.0,2.0,2.0,1.0,Fail,Struggling Students,High Risk,1.0,Failing (0-1)
S17384,2.8,70.0,100.0,High (>75%),20.0,5.0,5.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S17385,2.5,62.5,100.0,High (>75%),10.0,2.0,2.0,0.75,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17386,2.5,62.5,100.0,High (>75%),4.0,1.0,1.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17387,2.142857142857143,53.57,0.0,Low (<50%),21.0,6.0,6.0,1.0,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S17388,2.0,50.0,66.67,Medium (50-75%),13.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17389,1.3333333333333333,33.33,25.0,Low (<50%),22.0,6.0,6.0,0.3333333333333333,Fail,At-Risk Students,High Risk,1.0,Pass (1-2)
S17390,1.0,25.0,0.0,Low (<50%),12.0,4.0,4.0,1.0,Fail,Struggling Students,High Risk,1.0,Failing (0-1)
S17391,4.0,100.0,33.33,Low (<50%),15.0,4.0,4.0,1.0,Distinction,Struggling Students,High Risk,1.0,Excellent (3-4)
S17392,2.2,55.0,66.67,,13.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17393,2.5,62.5,100.0,High (>75%),13.0,4.0,,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17394,2.25,56.25,100.0,High (>75%),14.0,4.0,4.0,0.75,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17395,4.0,100.0,75.0,High (>75%),19.0,6.0,6.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S17396,2.0,50.0,66.67,Medium (50-75%),17.0,4.0,4.0,0.5,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S17397,2.0,50.0,75.0,High (>75%),12.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17398,3.0,75.0,66.67,,12.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S17399,1.0,25.0,0.0,Low (<50%),25.0,7.0,7.0,1.0,Fail,Struggling Students,High Risk,1.0,Failing (0-1)
S17400,1.3333333333333333,33.33,100.0,High (>75%),31.0,7.0,7.0,1.0,Fail,Average Performers,High Risk,1.0,Pass (1-2)
S17401,2.75,68.75,100.0,High (>75%),13.0,4.0,,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17402,1.5,37.5,100.0,High (>75%),12.0,3.0,3.0,0.75,Fail,High Achievers,Low Risk,0.0094,Pass (1-2)
S17403,1.8571428571428572,46.43,0.0,Low (<50%),18.0,6.0,6.0,0.8571428571428571,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S17404,2.0,50.0,33.33,Low (<50%),22.0,6.0,6.0,1.0,Pass,Average Performers,High Risk,1.0,Pass (1-2)
S17405,2.25,56.25,33.33,Low (<50%),13.0,5.0,5.0,0.75,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S17406,1.6666666666666667,41.67,66.67,,26.0,7.0,7.0,0.6666666666666666,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17407,2.0,50.0,50.0,Medium (50-75%),14.0,4.0,4.0,0.8571428571428571,Pass,Struggling Students,Low Risk,0.0,Pass (1-2)
S17408,1.0,25.0,40.0,Low (<50%),14.0,5.0,5.0,0.3333333333333333,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S17409,2.3333333333333335,58.33,50.0,Medium (50-75%),13.0,3.0,3.0,1.0,Pass,Struggling Students,Low Risk,0.0001,Good (2-3)
S17410,1.4,35.0,71.43,Medium (50-75%),11.0,4.0,4.0,0.8,Fail,High Achievers,High Risk,0.9983,Pass (1-2)
S17411,2.3333333333333335,58.33,66.67,Medium (50-75%),17.0,7.0,7.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S17412,1.5,37.5,66.67,,12.0,4.0,4.0,1.0,Fail,High Achievers,Low Risk,0.0037,Pass (1-2)
S17413,3.0,75.0,100.0,High (>75%),10.0,2.0,2.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S17414,3.0,75.0,66.67,Medium (50-75%),4.0,2.0,2.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S17415,1.5,37.5,50.0,Medium (50-75%),24.0,6.0,6.0,1.0,Fail,Average Performers,Low Risk,0.0157,Pass (1-2)
S17416,2.5,62.5,25.0,Low (<50%),18.0,5.0,5.0,1.0,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S17417,1.5,37.5,50.0,Medium (50-75%),4.0,1.0,1.0,1.0,Fail,Struggling Students,Low Risk,0.0352,Pass (1-2)
S17418,2.0,50.0,50.0,Medium (50-75%),28.0,7.0,7.0,0.6666666666666666,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17419,2.0,50.0,25.0,Low (<50%),9.0,3.0,3.0,1.0,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S17420,2.3333333333333335,58.33,50.0,Medium (50-75%),24.0,7.0,7.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S17421,2.0,50.0,0.0,Low (<50%),5.0,2.0,2.0,1.0,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S17422,2.0,50.0,60.0,Medium (50-75%),22.0,5.0,5.0,0.5,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17423,2.2,55.0,66.67,,12.0,4.0,4.0,0.8,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17424,1.6666666666666667,41.67,100.0,High (>75%),28.0,8.0,8.0,0.6666666666666666,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17425,1.25,31.25,50.0,Medium (50-75%),9.0,3.0,3.0,0.75,Fail,Struggling Students,High Risk,1.0,Pass (1-2)
S17426,3.0,75.0,0.0,Low (<50%),5.0,2.0,2.0,1.0,Distinction,Struggling Students,High Risk,1.0,Good (2-3)
S17427,2.0,50.0,66.67,Medium (50-75%),3.0,1.0,1.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17428,4.0,100.0,75.0,High (>75%),19.0,5.0,5.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S17429,2.5,62.5,33.33,Low (<50%),15.0,4.0,4.0,1.0,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S17430,3.6666666666666665,91.67,80.0,High (>75%),18.0,5.0,5.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S17431,4.0,100.0,33.33,Low (<50%),15.0,5.0,5.0,1.0,Distinction,Struggling Students,High Risk,1.0,Excellent (3-4)
S17432,1.3333333333333333,33.33,50.0,Medium (50-75%),12.0,3.0,3.0,0.6666666666666666,Fail,At-Risk Students,High Risk,1.0,Pass (1-2)
S17433,1.0,25.0,80.0,High (>75%),12.0,4.0,4.0,1.0,Fail,High Achievers,High Risk,1.0,Failing (0-1)
S17434,1.8,45.0,100.0,High (>75%),24.0,7.0,7.0,0.8,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17435,2.142857142857143,53.57,50.0,Medium (50-75%),9.0,2.0,2.0,0.8571428571428571,Pass,Struggling Students,Low Risk,0.0,Good (2-3)
S17436,2.0,50.0,100.0,High (>75%),21.0,5.0,5.0,0.5,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17437,1.5714285714285714,39.29,66.67,,25.0,6.0,7.0,0.7142857142857143,Fail,Average Performers,Low Risk,0.0001,Pass (1-2)
S17438,2.6666666666666665,66.67,50.0,Medium (50-75%),15.0,4.0,4.0,1.0,Pass,Struggling Students,Low Risk,0.0,Good (2-3)
S17439,1.5,37.5,50.0,Medium (50-75%),21.0,6.0,6.0,1.0,Fail,Average Performers,Low Risk,0.0091,Pass (1-2)
S17440,1.5,37.5,0.0,Low (<50%),20.0,6.0,6.0,0.75,Fail,Struggling Students,High Risk,1.0,Pass (1-2)
S17441,3.25,81.25,100.0,High (>75%),15.0,5.0,5.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S17442,1.0,25.0,66.67,Medium (50-75%),10.0,2.0,2.0,0.75,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S17443,2.0,50.0,66.67,,21.0,6.0,6.0,0.5,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S17444,3.0,75.0,0.0,Low (<50%),16.0,4.0,4.0,1.0,Distinction,Struggling Students,High Risk,1.0,Good (2-3)
S17445,2.5,62.5,100.0,High (>75%),24.0,6.0,6.0,0.75,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S17446,2.75,68.75,100.0,High (>75%),9.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17447,4.0,100.0,71.43,Medium (50-75%),23.0,6.0,6.0,1.0,Distinction,Average Performers,Low Risk,0.0,Excellent (3-4)
S17448,3.5,87.5,66.67,,12.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S17449,1.0,25.0,100.0,High (>75%),10.0,2.0,2.0,0.42857142857142855,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S17450,2.3333333333333335,58.33,50.0,Medium (50-75%),3.0,1.0,1.0,1.0,Pass,High Achievers,Low Risk,0.0001,Good (2-3)
S17451,2.5,62.5,100.0,High (>75%),15.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17452,1.1666666666666667,29.17,100.0,High (>75%),17.0,4.0,4.0,0.6666666666666666,Fail,At-Risk Students,High Risk,1.0,Pass (1-2)
S17453,2.0,50.0,100.0,High (>75%),9.0,2.0,2.0,0.6666666666666666,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17454,2.4285714285714284,60.71,33.33,Low (<50%),24.0,7.0,7.0,0.8571428571428571,Pass,Average Performers,High Risk,1.0,Good (2-3)
S17455,0.5,12.5,80.0,High (>75%),17.0,4.0,4.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S17456,1.5,37.5,33.33,Low (<50%),12.0,3.0,3.0,0.5,Fail,At-Risk Students,High Risk,1.0,Pass (1-2)
S17457,1.6666666666666667,41.67,100.0,High (>75%),6.0,2.0,2.0,0.6666666666666666,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17458,3.0,75.0,50.0,Medium (50-75%),12.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S17459,2.0,50.0,33.33,Low (<50%),8.0,3.0,3.0,0.6666666666666666,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S17460,2.0,50.0,33.33,Low (<50%),13.0,3.0,3.0,0.8571428571428571,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S17461,2.5,62.5,100.0,High (>75%),10.0,3.0,3.0,0.75,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17462,2.3333333333333335,58.33,100.0,High (>75%),10.0,3.0,3.0,0.6666666666666666,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17463,3.3333333333333335,83.33,100.0,High (>75%),9.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S17464,3.0,75.0,66.67,,5.0,2.0,2.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S17465,2.25,56.25,100.0,High (>75%),15.0,4.0,4.0,0.75,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17466,2.5,62.5,75.0,High (>75%),16.0,5.0,5.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17467,2.5,62.5,0.0,Low (<50%),18.0,4.0,4.0,1.0,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S17468,2.2,55.0,100.0,High (>75%),6.0,2.0,2.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S17469,1.5,37.5,0.0,Low (<50%),11.0,3.0,3.0,0.5,Fail,Struggling Students,High Risk,1.0,Pass (1-2)
S17470,2.5,62.5,100.0,High (>75%),19.0,4.0,4.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S17471,3.0,75.0,60.0,Medium (50-75%),23.0,6.0,6.0,1.0,Distinction,Average Performers,Low Risk,0.0,Good (2-3)
S17472,1.5,37.5,0.0,Low (<50%),43.0,12.0,12.0,0.75,Fail,Average Performers,High Risk,1.0,Pass (1-2)
S17473,1.8,45.0,75.0,High (>75%),11.0,3.0,3.0,0.8,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S17474,1.8571428571428572,46.43,100.0,High (>75%),14.0,4.0,4.0,0.5714285714285714,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S17475,1.0,25.0,0.0,Low (<50%),25.0,6.0,6.0,0.6666666666666666,Fail,Struggling Students,High Risk,1.0,Failing (0-1)
S17476,3.5,87.5,100.0,High (>75%),18.0,5.0,5.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S17477,1.6,40.0,0.0,Low (<50%),32.0,8.0,8.0,0.8,Pass,Average Performers,High Risk,1.0,Pass (1-2)
