student_id,Attendance_Pct,Attendance_Level,Overall_GPA,Academic_Result,Dropout_Risk,Att_Bucket
S18133,100.0,High (>75%),1.4,Fail,High Risk,75-100%
S18134,75.0,High (>75%),1.6666666666666667,Pass,Low Risk,50-75%
S18135,0.0,Low (<50%),3.3333333333333335,Distinction,High Risk,
S18136,83.33,High (>75%),2.0,Pass,Low Risk,75-100%
S18137,25.0,Low (<50%),1.3333333333333333,Fail,High Risk,0-25%
S18138,0.0,Low (<50%),2.0,Pass,High Risk,
S18139,33.33,Low (<50%),2.8,Pass,High Risk,25-50%
S18140,50.0,Medium (50-75%),4.0,Distinction,Low Risk,25-50%
S18141,57.14,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18142,66.67,Medium (50-75%),3.25,Distinction,Low Risk,50-75%
S18143,60.0,Medium (50-75%),1.7142857142857142,Pass,Low Risk,50-75%
S18144,0.0,Low (<50%),3.5,Distinction,High Risk,
S18145,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S18146,0.0,Low (<50%),2.0,Pass,High Risk,
S18147,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18148,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S18149,33.33,Low (<50%),2.3333333333333335,Pass,High Risk,25-50%
S18150,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S18151,100.0,High (>75%),2.75,Pass,Low Risk,75-100%
S18152,50.0,Medium (50-75%),1.6666666666666667,Pass,Low Risk,25-50%
S18153,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S18154,100.0,High (>75%),0.0,Fail,High Risk,75-100%
S18156,100.0,High (>75%),2.75,Pass,Low Risk,75-100%
S18157,33.33,Low (<50%),2.0,Pass,High Risk,25-50%
S18158,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S18159,75.0,High (>75%),3.4,Distinction,Low Risk,50-75%
S18160,50.0,Medium (50-75%),2.3333333333333335,Pass,Low Risk,25-50%
S18161,100.0,High (>75%),1.25,Fail,High Risk,75-100%
S18162,80.0,High (>75%),3.3333333333333335,Distinction,Low Risk,75-100%
S18163,71.43,Medium (50-75%),0.3333333333333333,Fail,High Risk,50-75%
S18164,33.33,Low (<50%),2.5,Pass,High Risk,25-50%
S18165,0.0,Low (<50%),3.0,Distinction,High Risk,
S18166,66.67,Medium (50-75%),3.3333333333333335,Distinction,Low Risk,50-75%
S18167,83.33,High (>75%),2.0,Pass,Low Risk,75-100%
S18168,50.0,Medium (50-75%),3.3333333333333335,Distinction,Low Risk,25-50%
S18169,50.0,Medium (50-75%),2.6666666666666665,Pass,Low Risk,25-50%
S18171,0.0,Low (<50%),2.3333333333333335,Pass,High Risk,
S18172,100.0,High (>75%),2.125,Pass,Low Risk,75-100%
S18173,40.0,Low (<50%),2.3333333333333335,Pass,High Risk,25-50%
S18174,25.0,Low (<50%),1.6666666666666667,Pass,High Risk,0-25%
S18175,60.0,Medium (50-75%),1.0,Fail,High Risk,50-75%
S18176,66.67,Medium (50-75%),3.0,Distinction,Low Risk,50-75%
S18177,100.0,High (>75%),2.3333333333333335,Pass,Low Risk,75-100%
S18178,75.0,High (>75%),2.5,Pass,Low Risk,50-75%
S18179,100.0,High (>75%),2.2,Pass,Low Risk,75-100%
S18180,33.33,Low (<50%),2.0,Pass,High Risk,25-50%
S18181,33.33,Low (<50%),3.0,Distinction,High Risk,25-50%
S18182,0.0,Low (<50%),0.0,Fail,High Risk,
S18184,77.78,High (>75%),2.0,Pass,Low Risk,75-100%
S18185,0.0,Low (<50%),4.0,Distinction,High Risk,
S18186,0.0,Low (<50%),2.75,Pass,High Risk,
S18187,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18188,85.71,High (>75%),2.0,Pass,Low Risk,75-100%
S18189,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18190,80.0,High (>75%),1.5,Fail,Low Risk,75-100%
S18191,55.56,Medium (50-75%),0.0,Fail,High Risk,50-75%
S18192,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S18193,0.0,Low (<50%),1.0,Fail,High Risk,
S18194,100.0,High (>75%),1.875,Pass,Low Risk,75-100%
S18195,0.0,Low (<50%),2.0,Pass,High Risk,
S18196,50.0,Medium (50-75%),3.0,Distinction,Low Risk,25-50%
S18197,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18198,66.67,Medium (50-75%),1.3333333333333333,Fail,High Risk,50-75%
S18199,66.67,Medium (50-75%),0.0,Fail,High Risk,50-75%
S18200,100.0,High (>75%),2.2857142857142856,Pass,Low Risk,75-100%
S18201,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S18202,40.0,Low (<50%),2.125,Pass,High Risk,25-50%
S18203,66.67,Medium (50-75%),2.5,Pass,Low Risk,50-75%
S18204,75.0,High (>75%),1.8,Pass,Low Risk,50-75%
S18205,80.0,High (>75%),0.3333333333333333,Fail,High Risk,75-100%
S18206,0.0,Low (<50%),1.5,Fail,High Risk,
S18207,66.67,Medium (50-75%),1.4,Fail,High Risk,50-75%
S18208,100.0,High (>75%),3.25,Distinction,Low Risk,75-100%
S18209,50.0,Medium (50-75%),0.0,Fail,High Risk,25-50%
S18210,83.33,High (>75%),2.3333333333333335,Pass,Low Risk,75-100%
S18211,50.0,Medium (50-75%),2.3333333333333335,Pass,Low Risk,25-50%
S18212,66.67,Medium (50-75%),2.25,Pass,Low Risk,50-75%
S18213,75.0,High (>75%),2.25,Pass,Low Risk,50-75%
S18214,50.0,Medium (50-75%),2.6666666666666665,Pass,Low Risk,25-50%
S18215,0.0,Low (<50%),2.0,Pass,High Risk,
S18216,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18217,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S18218,100.0,High (>75%),1.25,Fail,High Risk,75-100%
S18219,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18220,0.0,Low (<50%),2.5,Pass,High Risk,
S18221,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S18222,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18223,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S18224,75.0,High (>75%),3.0,Distinction,Low Risk,50-75%
S18225,75.0,High (>75%),2.25,Pass,Low Risk,50-75%
S18226,37.5,Low (<50%),1.6,Pass,High Risk,25-50%
S18227,60.0,Medium (50-75%),2.8333333333333335,Pass,Low Risk,50-75%
S18228,80.0,High (>75%),1.0,Fail,High Risk,75-100%
S18229,66.67,Medium (50-75%),0.3333333333333333,Fail,High Risk,50-75%
S18230,100.0,High (>75%),3.6666666666666665,Distinction,Low Risk,75-100%
S18231,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S18232,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18233,50.0,Medium (50-75%),1.5,Fail,Low Risk,25-50%
S18234,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S18235,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S18236,100.0,High (>75%),3.2,Distinction,Low Risk,75-100%
S18237,66.67,Medium (50-75%),1.6,Pass,Low Risk,50-75%
S18238,50.0,Medium (50-75%),0.0,Fail,High Risk,25-50%
S18239,100.0,High (>75%),2.25,Pass,Low Risk,75-100%
S18241,25.0,Low (<50%),1.5,Fail,High Risk,0-25%
S18242,0.0,Low (<50%),0.0,Fail,High Risk,
S18243,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18244,75.0,High (>75%),1.0,Fail,High Risk,50-75%
S18245,0.0,Low (<50%),1.2,Fail,High Risk,
S18246,60.0,Medium (50-75%),2.6666666666666665,Pass,Low Risk,50-75%
S18247,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18248,83.33,High (>75%),3.0,Distinction,Low Risk,75-100%
S18249,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S18250,60.0,Medium (50-75%),1.75,Pass,Low Risk,50-75%
S18251,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S18252,0.0,Low (<50%),2.0,Pass,High Risk,
S18253,85.71,High (>75%),0.0,Fail,High Risk,75-100%
S18254,42.86,Low (<50%),1.6666666666666667,Pass,High Risk,25-50%
S18255,80.0,High (>75%),0.0,Fail,High Risk,75-100%
S18256,0.0,Low (<50%),1.25,Fail,High Risk,
S18257,100.0,High (>75%),0.5,Fail,High Risk,75-100%
S18258,0.0,Low (<50%),2.0,Pass,High Risk,
S18259,50.0,Medium (50-75%),1.75,Pass,Low Risk,25-50%
S18260,33.33,Low (<50%),1.8,Pass,High Risk,25-50%
S18261,66.67,Medium (50-75%),3.0,Distinction,Low Risk,50-75%
S18262,66.67,Medium (50-75%),0.0,Fail,High Risk,50-75%
S18263,100.0,High (>75%),1.3333333333333333,Fail,High Risk,75-100%
S18264,50.0,Medium (50-75%),1.2,Fail,High Risk,25-50%
S18265,50.0,Medium (50-75%),2.75,Pass,Low Risk,25-50%
S18266,75.0,High (>75%),2.0,Pass,Low Risk,50-75%
S18267,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18268,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18269,83.33,High (>75%),2.0,Pass,Low Risk,75-100%
S18270,66.67,Medium (50-75%),2.5,Pass,Low Risk,50-75%
S18271,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18272,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18273,50.0,Medium (50-75%),2.375,Pass,Low Risk,25-50%
S18274,90.0,High (>75%),2.25,Pass,Low Risk,75-100%
S18275,100.0,High (>75%),0.0,Fail,High Risk,75-100%
S18276,0.0,Low (<50%),0.6666666666666666,Fail,High Risk,
S18277,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18278,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18279,0.0,Low (<50%),1.0,Fail,High Risk,
S18281,50.0,Medium (50-75%),1.3333333333333333,Fail,High Risk,25-50%
S18282,50.0,Medium (50-75%),1.5,Fail,Low Risk,25-50%
S18283,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S18284,50.0,Medium (50-75%),2.6,Pass,Low Risk,25-50%
S18285,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18286,57.14,Medium (50-75%),1.5,Fail,Low Risk,50-75%
S18287,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S18288,33.33,Low (<50%),1.5,Fail,High Risk,25-50%
S18289,33.33,Low (<50%),3.0,Distinction,High Risk,25-50%
S18290,50.0,Medium (50-75%),2.1666666666666665,Pass,Low Risk,25-50%
S18291,100.0,High (>75%),1.75,Pass,Low Risk,75-100%
S18292,0.0,Low (<50%),2.5,Pass,High Risk,
S18293,80.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18294,100.0,High (>75%),2.857142857142857,Pass,Low Risk,75-100%
S18295,0.0,Low (<50%),1.3333333333333333,Fail,High Risk,
S18296,100.0,High (>75%),2.75,Pass,Low Risk,75-100%
S18297,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S18298,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S18299,75.0,High (>75%),1.6,Pass,Low Risk,50-75%
S18300,100.0,High (>75%),1.2,Fail,High Risk,75-100%
S18301,66.67,Medium (50-75%),2.2,Pass,Low Risk,50-75%
S18302,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S18303,83.33,High (>75%),2.0,Pass,Low Risk,75-100%
S18304,50.0,Medium (50-75%),3.6666666666666665,Distinction,Low Risk,25-50%
S18305,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S18306,80.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18307,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18308,50.0,Medium (50-75%),2.6666666666666665,Pass,Low Risk,25-50%
S18309,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18310,83.33,High (>75%),1.0,Fail,High Risk,75-100%
S18311,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S18312,66.67,Medium (50-75%),3.0,Distinction,Low Risk,50-75%
S18313,62.5,Medium (50-75%),2.25,Pass,Low Risk,50-75%
S18314,50.0,Medium (50-75%),3.3333333333333335,Distinction,Low Risk,25-50%
S18315,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S18316,33.33,Low (<50%),1.6666666666666667,Pass,High Risk,25-50%
S18318,0.0,Low (<50%),1.0,Fail,High Risk,
S18319,66.67,Medium (50-75%),1.5,Fail,Low Risk,50-75%
S18320,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S18321,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18322,80.0,High (>75%),2.3333333333333335,Pass,Low Risk,75-100%
S18323,0.0,Low (<50%),1.0,Fail,High Risk,
S18324,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18325,75.0,High (>75%),1.0,Fail,High Risk,50-75%
S18326,0.0,Low (<50%),2.5,Pass,High Risk,
S18327,80.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18328,66.67,Medium (50-75%),2.5,Pass,Low Risk,50-75%
S18329,50.0,Medium (50-75%),1.5,Fail,Low Risk,25-50%
S18330,50.0,Medium (50-75%),1.8,Pass,Low Risk,25-50%
S18332,50.0,Medium (50-75%),4.0,Distinction,Low Risk,25-50%
S18333,60.0,Medium (50-75%),2.1666666666666665,Pass,Low Risk,50-75%
S18334,100.0,High (>75%),1.3333333333333333,Fail,High Risk,75-100%
S18335,100.0,High (>75%),2.75,Pass,Low Risk,75-100%
S18336,66.67,Medium (50-75%),1.0,Fail,High Risk,50-75%
S18337,85.71,High (>75%),2.3333333333333335,Pass,Low Risk,75-100%
S18338,100.0,High (>75%),2.75,Pass,Low Risk,75-100%
S18339,100.0,High (>75%),1.75,Pass,Low Risk,75-100%
S18340,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18341,100.0,High (>75%),1.875,Pass,Low Risk,75-100%
S18342,66.67,Medium (50-75%),1.0,Fail,High Risk,50-75%
S18344,50.0,Medium (50-75%),3.0,Distinction,Low Risk,25-50%
S18345,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S18346,75.0,High (>75%),4.0,Distinction,Low Risk,50-75%
S18347,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S18348,75.0,High (>75%),2.142857142857143,Pass,Low Risk,50-75%
S18349,100.0,High (>75%),2.2857142857142856,Pass,Low Risk,75-100%
S18350,66.67,Medium (50-75%),1.8571428571428572,Pass,Low Risk,50-75%
S18351,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S18352,75.0,High (>75%),2.0,Pass,Low Risk,50-75%
S18353,50.0,Medium (50-75%),1.5,Fail,Low Risk,25-50%
S18354,50.0,Medium (50-75%),2.375,Pass,Low Risk,25-50%
S18355,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S18357,0.0,Low (<50%),2.8333333333333335,Pass,High Risk,
S18358,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S18359,71.43,Medium (50-75%),0.25,Fail,High Risk,50-75%
S18360,100.0,High (>75%),2.25,Pass,Low Risk,75-100%
S18361,50.0,Medium (50-75%),2.3333333333333335,Pass,Low Risk,25-50%
S18362,100.0,High (>75%),2.6666666666666665,Pass,Low Risk,75-100%
S18363,50.0,Medium (50-75%),2.5,Pass,Low Risk,25-50%
S18364,100.0,High (>75%),2.25,Pass,Low Risk,75-100%
S18365,66.67,Medium (50-75%),2.5,Pass,Low Risk,50-75%
S18366,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S18367,0.0,Low (<50%),2.6666666666666665,Pass,High Risk,
S18368,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S18369,80.0,High (>75%),2.6666666666666665,Pass,Low Risk,75-100%
S18370,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S18371,66.67,Medium (50-75%),1.5,Fail,Low Risk,50-75%
S18372,33.33,Low (<50%),3.0,Distinction,High Risk,25-50%
S18373,85.71,High (>75%),1.1666666666666667,Fail,High Risk,75-100%
S18374,0.0,Low (<50%),2.2,Pass,High Risk,
S18375,100.0,High (>75%),2.25,Pass,Low Risk,75-100%
S18376,80.0,High (>75%),3.5,Distinction,Low Risk,75-100%
S18377,100.0,High (>75%),1.2857142857142858,Fail,High Risk,75-100%
S18378,66.67,Medium (50-75%),4.0,Distinction,Low Risk,50-75%
S18379,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S18380,50.0,Medium (50-75%),2.4,Pass,Low Risk,25-50%
S18381,50.0,Medium (50-75%),1.3333333333333333,Fail,High Risk,25-50%
S18382,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S18383,100.0,High (>75%),1.8,Pass,Low Risk,75-100%
S18384,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18385,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S18386,66.67,Medium (50-75%),2.857142857142857,Pass,Low Risk,50-75%
S18387,60.0,Medium (50-75%),1.5,Fail,Low Risk,50-75%
S18388,100.0,High (>75%),1.8,Pass,Low Risk,75-100%
S18389,75.0,High (>75%),2.0,Pass,Low Risk,50-75%
S18390,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S18391,50.0,Medium (50-75%),2.75,Pass,Low Risk,25-50%
S18392,100.0,High (>75%),1.8333333333333333,Pass,Low Risk,75-100%
S18393,75.0,High (>75%),3.0,Distinction,Low Risk,50-75%
S18394,80.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S18395,100.0,High (>75%),2.25,Pass,Low Risk,75-100%
S18396,100.0,High (>75%),0.75,Fail,High Risk,75-100%
S18397,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18398,0.0,Low (<50%),2.3333333333333335,Pass,High Risk,
S18399,40.0,Low (<50%),1.0,Fail,High Risk,25-50%
S18400,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18402,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S18403,60.0,Medium (50-75%),1.3333333333333333,Fail,High Risk,50-75%
S18404,75.0,High (>75%),2.3333333333333335,Pass,Low Risk,50-75%
S18405,100.0,High (>75%),3.5,Distinction,Low Risk,75-100%
S18406,100.0,High (>75%),2.8,Pass,Low Risk,75-100%
S18407,100.0,High (>75%),2.2,Pass,Low Risk,75-100%
S18408,60.0,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18409,100.0,High (>75%),0.0,Fail,High Risk,75-100%
S18410,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S18411,66.67,Medium (50-75%),1.0,Fail,High Risk,50-75%
S18412,100.0,High (>75%),3.3333333333333335,Distinction,Low Risk,75-100%
S18413,75.0,High (>75%),2.5555555555555554,Pass,Low Risk,50-75%
S18414,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18415,50.0,Medium (50-75%),3.0,Distinction,Low Risk,25-50%
S18416,100.0,High (>75%),0.0,Fail,High Risk,75-100%
S18417,60.0,Medium (50-75%),1.25,Fail,High Risk,50-75%
S18418,33.33,Low (<50%),1.625,Pass,High Risk,25-50%
S18419,100.0,High (>75%),4.0,Distinction,Low Risk,75-100%
S18420,33.33,Low (<50%),0.0,Fail,High Risk,25-50%
S18421,100.0,High (>75%),2.75,Pass,Low Risk,75-100%
S18422,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S18423,75.0,High (>75%),3.6666666666666665,Distinction,Low Risk,50-75%
S18424,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18426,60.0,Medium (50-75%),2.1666666666666665,Pass,Low Risk,50-75%
S18427,80.0,High (>75%),4.0,Distinction,Low Risk,75-100%
S18428,80.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18429,100.0,High (>75%),1.4,Fail,High Risk,75-100%
S18430,50.0,Medium (50-75%),2.3333333333333335,Pass,Low Risk,25-50%
S18431,100.0,High (>75%),2.25,Pass,Low Risk,75-100%
S18432,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S18433,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18434,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S18435,66.67,Medium (50-75%),2.25,Pass,Low Risk,50-75%
S18437,33.33,Low (<50%),3.0,Distinction,High Risk,25-50%
S18438,100.0,High (>75%),0.0,Fail,High Risk,75-100%
S18439,60.0,Medium (50-75%),2.4,Pass,Low Risk,50-75%
S18440,100.0,High (>75%),2.6666666666666665,Pass,Low Risk,75-100%
S18441,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S18443,50.0,Medium (50-75%),2.5,Pass,Low Risk,25-50%
S18444,50.0,Medium (50-75%),2.3333333333333335,Pass,Low Risk,25-50%
S18445,0.0,Low (<50%),1.0,Fail,High Risk,
S18446,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S18447,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S18448,0.0,Low (<50%),3.0,Distinction,High Risk,
S18449,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S18450,80.0,High (>75%),2.5,Pass,Low Risk,75-100%
S18451,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18452,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S18454,66.67,Medium (50-75%),3.0,Distinction,Low Risk,50-75%
S18455,100.0,High (>75%),0.6666666666666666,Fail,High Risk,75-100%
S18456,0.0,Low (<50%),1.5,Fail,High Risk,
S18457,75.0,High (>75%),1.3333333333333333,Fail,High Risk,50-75%
S18458,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S18459,100.0,High (>75%),0.8333333333333334,Fail,High Risk,75-100%
S18460,0.0,Low (<50%),1.8,Pass,High Risk,
S18461,66.67,Medium (50-75%),1.6666666666666667,Pass,Low Risk,50-75%
S18462,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S18463,60.0,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18464,75.0,High (>75%),0.5,Fail,High Risk,50-75%
S18465,100.0,High (>75%),1.25,Fail,High Risk,75-100%
S18466,75.0,High (>75%),2.0,Pass,Low Risk,50-75%
S18467,66.67,Medium (50-75%),1.75,Pass,Low Risk,50-75%
S18468,100.0,High (>75%),2.25,Pass,Low Risk,75-100%
S18469,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18470,50.0,Medium (50-75%),2.3333333333333335,Pass,Low Risk,25-50%
S18471,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18472,60.0,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18473,100.0,High (>75%),2.1666666666666665,Pass,Low Risk,75-100%
S18474,100.0,High (>75%),0.0,Fail,High Risk,75-100%
S18475,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S18476,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S18477,0.0,Low (<50%),2.0,Pass,High Risk,
S18478,100.0,High (>75%),1.875,Pass,Low Risk,75-100%
S18479,66.67,Medium (50-75%),2.5,Pass,Low Risk,50-75%
S18480,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18481,100.0,High (>75%),0.6666666666666666,Fail,High Risk,75-100%
S18482,100.0,High (>75%),2.75,Pass,Low Risk,75-100%
S18484,50.0,Medium (50-75%),1.6,Pass,Low Risk,25-50%
S18485,100.0,High (>75%),1.75,Pass,Low Risk,75-100%
S18486,100.0,High (>75%),1.6,Pass,Low Risk,75-100%
S18487,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S18489,100.0,High (>75%),2.6666666666666665,Pass,Low Risk,75-100%
S18490,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S18491,33.33,Low (<50%),2.5,Pass,High Risk,25-50%
S18492,50.0,Medium (50-75%),2.2857142857142856,Pass,Low Risk,25-50%
S18493,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18494,33.33,Low (<50%),1.0,Fail,High Risk,25-50%
S18495,66.67,Medium (50-75%),3.0,Distinction,Low Risk,50-75%
S18496,100.0,High (>75%),2.25,Pass,Low Risk,75-100%
S18497,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S18499,50.0,Medium (50-75%),3.0,Distinction,Low Risk,25-50%
S18500,0.0,Low (<50%),1.5,Fail,High Risk,
S18501,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18503,0.0,Low (<50%),1.25,Fail,High Risk,
S18504,33.33,Low (<50%),2.0,Pass,High Risk,25-50%
S18505,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18506,0.0,Low (<50%),2.6666666666666665,Pass,High Risk,
S18507,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S18508,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S18509,100.0,High (>75%),2.2,Pass,Low Risk,75-100%
S18510,0.0,Low (<50%),3.0,Distinction,High Risk,
S18511,75.0,High (>75%),2.0,Pass,Low Risk,50-75%
S18512,66.67,Medium (50-75%),2.4,Pass,Low Risk,50-75%
S18513,100.0,High (>75%),3.3333333333333335,Distinction,Low Risk,75-100%
S18514,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S18515,100.0,High (>75%),0.5,Fail,High Risk,75-100%
S18516,80.0,High (>75%),1.0,Fail,High Risk,75-100%
S18517,100.0,High (>75%),3.5,Distinction,Low Risk,75-100%
S18518,100.0,High (>75%),1.3333333333333333,Fail,High Risk,75-100%
S18519,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18520,66.67,Medium (50-75%),2.4285714285714284,Pass,Low Risk,50-75%
S18521,80.0,High (>75%),1.0,Fail,High Risk,75-100%
S18522,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18523,33.33,Low (<50%),2.3333333333333335,Pass,High Risk,25-50%
S18524,0.0,Low (<50%),2.0,Pass,High Risk,
S18525,100.0,High (>75%),3.3333333333333335,Distinction,Low Risk,75-100%
S18526,75.0,High (>75%),1.6666666666666667,Pass,Low Risk,50-75%
S18527,60.0,Medium (50-75%),3.0,Distinction,Low Risk,50-75%
S18528,50.0,Medium (50-75%),3.0,Distinction,Low Risk,25-50%
S18529,66.67,Medium (50-75%),1.5,Fail,Low Risk,50-75%
S18530,100.0,High (>75%),2.3333333333333335,Pass,Low Risk,75-100%
S18531,100.0,High (>75%),2.25,Pass,Low Risk,75-100%
S18532,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18534,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18535,0.0,Low (<50%),4.0,Distinction,High Risk,
S18536,50.0,Medium (50-75%),2.25,Pass,Low Risk,25-50%
S18537,66.67,Medium (50-75%),1.8,Pass,Low Risk,50-75%
S18538,71.43,Medium (50-75%),2.2,Pass,Low Risk,50-75%
S18539,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S18540,66.67,Medium (50-75%),0.5,Fail,High Risk,50-75%
S18541,25.0,Low (<50%),2.25,Pass,High Risk,0-25%
S18542,57.14,Medium (50-75%),1.0,Fail,High Risk,50-75%
S18543,50.0,Medium (50-75%),1.2,Fail,High Risk,25-50%
S18544,83.33,High (>75%),2.75,Pass,Low Risk,75-100%
S18545,50.0,Medium (50-75%),1.7142857142857142,Pass,Low Risk,25-50%
S18546,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S18547,83.33,High (>75%),1.8,Pass,Low Risk,75-100%
S18548,100.0,High (>75%),1.75,Pass,Low Risk,75-100%
S18550,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S18551,50.0,Medium (50-75%),2.8333333333333335,Pass,Low Risk,25-50%
S18552,75.0,High (>75%),1.25,Fail,High Risk,50-75%
S18553,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S18554,75.0,High (>75%),1.5,Fail,Low Risk,50-75%
